comment_id,product_category,comment_content,timestamp,user_id,user_age_range,user_gender,user_province,sentiment_label,comment_time
COMM_003780,服装,短裤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1708883345,USER_0AA6622D,36-45,女,南昌,正面,2024-02-26 01:49:05
COMM_001223,电子产品,平板电脑的功能基本能满足需求，没有特别突出的点，也没有大问题。,1755832804,USER_C304C1C6,55+,女,乌鲁木齐,中性,2025-08-22 11:20:04
COMM_008010,美妆,眼影盘的成分很安全，敏感肌用着也没问题，效果超出预期！,1732630309,USER_8AA6AB9D,46-55,未知,长沙,正面,2024-11-26 22:11:49
COMM_005597,食品,辣条的包装漏了，里面的东西都洒了，联系客服也不处理，避雷！,1744709010,USER_B3119C66,18-25,未知,南京,负面,2025-04-15 17:23:30
COMM_006536,食品,牛奶的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1736061490,USER_A3E296C2,46-55,男,石家庄,正面,2025-01-05 15:18:10
COMM_000811,电子产品,笔记本电脑的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1734329125,USER_9573CFDD,46-55,男,西安,正面,2024-12-16 14:05:25
COMM_002852,服装,买了半身裙试穿了一下，优点是物流快，缺点是操作复杂，整体还行。,1754345901,USER_D1E73808,26-35,女,郑州,中性,2025-08-05 06:18:21
COMM_001132,电子产品,投影仪的质量有问题，刚收到就发现电池鼓包，联系客服还推诿，体验极差！,1706299190,USER_3C7DCDAA,36-45,未知,福州,负面,2024-01-27 03:59:50
COMM_004101,服装,这款卫衣整体还可以，面料一般，版型中规中矩，符合预期。,1747669703,USER_EC0BFED0,55+,未知,南昌,中性,2025-05-19 23:48:23
COMM_000607,电子产品,对比了好几款最终选了这款鼠标，果然没选错，使用感超棒，售后也很贴心！,1722127463,USER_D0381380,55+,未知,昆明,正面,2024-07-28 08:44:23
COMM_007302,食品,方便面的分量还可以，但味道有点淡，整体符合预期。,1753826413,USER_4AF4B5AB,26-35,女,石家庄,中性,2025-07-30 06:00:13
COMM_004499,服装,牛仔裤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1734977402,USER_146F7155,18-25,男,大连,正面,2024-12-24 02:10:02
COMM_002897,服装,连衣裙的设计感十足，搭配什么都好看，质量也特别好，会回购！,1742247114,USER_479BE9B4,36-45,男,无锡,正面,2025-03-18 05:31:54
COMM_006082,食品,面包的分量还可以，但味道有点淡，整体符合预期。,1734582731,USER_298B31BE,55+,女,长沙,中性,2024-12-19 12:32:11
COMM_003412,服装,连衣裙的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1728976920,USER_65F851AB,18-25,男,深圳,正面,2024-10-15 15:22:00
COMM_004059,服装,连衣裙的面料特别硬，穿着很不舒服，还起球，后悔买了！,1743881264,USER_98580D90,18-25,女,南京,负面,2025-04-06 03:27:44
COMM_001046,电子产品,蓝牙耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1746937741,USER_FE90EE4C,18-25,女,银川,正面,2025-05-11 12:29:01
COMM_004213,服装,这款T恤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1734744318,USER_5E822F72,18-25,女,温州,正面,2024-12-21 09:25:18
COMM_003644,服装,连衣裙的设计感十足，搭配什么都好看，质量也特别好，会回购！,1742094632,USER_FF136F62,46-55,未知,哈尔滨,正面,2025-03-16 11:10:32
COMM_004483,服装,买了连衣裙试穿了一下，优点是使用方便，缺点是物流慢，整体还行。,1704852100,USER_77A29F44,55+,未知,海口,中性,2024-01-10 10:01:40
COMM_000466,电子产品,投影仪的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1760580444,USER_6A6868DF,36-45,女,郑州,正面,2025-10-16 10:07:24
COMM_004048,服装,运动裤的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1715412747,USER_8DC59711,36-45,男,贵阳,正面,2024-05-11 15:32:27
COMM_004904,服装,这款连衣裙面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1741700972,USER_C45F2DDB,18-25,男,广州,正面,2025-03-11 21:49:32
COMM_002217,电子产品,智能手机的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1726365124,USER_C1AE4CD0,26-35,女,乌鲁木齐,中性,2024-09-15 09:52:04
COMM_006751,食品,饼干的食材还算新鲜，味道中规中矩，性价比一般。,1733997545,USER_BA97B5F6,55+,女,太原,中性,2024-12-12 17:59:05
COMM_002230,电子产品,智能手机的使用体验一般，续航和性能都处于平均水平，符合这个价位。,1734467167,USER_129287B1,55+,未知,上海,中性,2024-12-18 04:26:07
COMM_009748,美妆,散粉的成分很安全，敏感肌用着也没问题，效果超出预期！,1749842575,USER_898155A6,18-25,女,西安,正面,2025-06-14 03:22:55
COMM_005400,食品,面包的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1749435645,USER_08EB06C4,46-55,未知,宁波,负面,2025-06-09 10:20:45
COMM_004932,服装,买的连衣裙线头超多，做工粗糙，颜色和图片相差太大，完全不值！,1749146514,USER_8897A73E,55+,未知,上海,负面,2025-06-06 02:01:54
COMM_005970,食品,饼干的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1748682647,USER_D1CD400B,46-55,男,苏州,正面,2025-05-31 17:10:47
COMM_000046,电子产品,这款无线耳机太坑了！用了没几天就卡得不行，续航也差，完全不值这个价！,1722086838,USER_9AAF50A4,55+,女,厦门,负面,2024-07-27 21:27:18
COMM_000818,电子产品,这款鼠标整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1721221244,USER_25EF29A6,18-25,未知,银川,中性,2024-07-17 21:00:44
COMM_003647,服装,牛仔裤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1713562062,USER_7CF598EB,36-45,男,拉萨,正面,2024-04-20 05:27:42
COMM_003714,服装,毛衣的款式还不错，但面料有点薄，整体性价比一般。,1733390552,USER_12756CEC,46-55,未知,兰州,中性,2024-12-05 17:22:32
COMM_006121,食品,火腿肠的食材还算新鲜，味道中规中矩，性价比一般。,1737781374,USER_BE61D03C,18-25,男,苏州,中性,2025-01-25 13:02:54
COMM_003671,服装,买的半身裙尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1728135815,USER_4DA840E9,26-35,男,南京,正面,2024-10-05 21:43:35
COMM_005127,食品,这款方便面太难吃了！口感差，味道也不对，还有点变质，差评！,1710765553,USER_DCC147E5,46-55,女,厦门,负面,2024-03-18 20:39:13
COMM_002661,服装,毛衣的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1708063271,USER_DC7A3CEF,18-25,未知,温州,正面,2024-02-16 14:01:11
COMM_006810,食品,饼干的保质期快到了，而且口感很差，甜度过高，不建议购买！,1707132165,USER_81A9E195,46-55,未知,天津,负面,2024-02-05 19:22:45
COMM_004241,服装,这款T恤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1757268362,USER_5129567F,46-55,男,昆明,正面,2025-09-08 02:06:02
COMM_008077,美妆,买的散粉显色度超高，持久不脱妆，性价比也很高，会无限回购！,1718236636,USER_3196AC3E,46-55,未知,杭州,正面,2024-06-13 07:57:16
COMM_006071,食品,辣条的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1746085293,USER_E5CB86F0,55+,女,广州,正面,2025-05-01 15:41:33
COMM_000774,电子产品,买的笔记本电脑用了3天，一点问题都没有，操作流畅，功能齐全，太满意了！,1725749320,USER_D36C522E,46-55,男,昆明,正面,2024-09-08 06:48:40
COMM_005515,食品,买的方便面分量严重不足，味道也很一般，完全不值这个价！,1751646100,USER_C3AA45A7,26-35,女,哈尔滨,负面,2025-07-05 00:21:40
COMM_009780,美妆,买的腮红显色度超高，持久不脱妆，性价比也很高，会无限回购！,1710270150,USER_A4509EDC,18-25,女,杭州,正面,2024-03-13 03:02:30
COMM_008064,美妆,腮红的质地很粗糙，不容易推开，还有刺鼻的味道，不推荐！,1731750711,USER_33CCD158,36-45,男,乌鲁木齐,负面,2024-11-16 17:51:51
COMM_000828,电子产品,智能手表的使用体验一般，续航和性能都处于平均水平，符合这个价位。,1758786805,USER_8F7DFF40,36-45,未知,无锡,中性,2025-09-25 15:53:25
COMM_007007,食品,面包的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1724965317,USER_E3A2DCAD,55+,女,北京,正面,2024-08-30 05:01:57
COMM_001672,电子产品,蓝牙耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1720761710,USER_B194989B,18-25,未知,海口,正面,2024-07-12 13:21:50
COMM_009400,美妆,这款遮瑕膏太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1757373559,USER_D4C2EA90,26-35,女,福州,正面,2025-09-09 07:19:19
COMM_007917,美妆,隔离霜的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1746510575,USER_9001C2A3,18-25,女,青岛,正面,2025-05-06 13:49:35
COMM_001832,电子产品,买了笔记本电脑用了一段时间，优点是使用方便，缺点是续航短，整体尚可。,1740522808,USER_A3D7A86A,18-25,女,东莞,中性,2025-02-26 06:33:28
COMM_002656,服装,衬衫的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1725484555,USER_F862CF65,55+,男,上海,正面,2024-09-05 05:15:55
COMM_008379,美妆,买了遮瑕膏用了一下，优点是物流快，缺点是续航短，整体尚可。,1737606082,USER_26715B1D,55+,未知,重庆,中性,2025-01-23 12:21:22
COMM_000786,电子产品,这款平板电脑性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1726684321,USER_78E024C6,55+,男,青岛,正面,2024-09-19 02:32:01
COMM_000002,电子产品,这款充电宝性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1720657587,USER_E55BED3A,46-55,未知,厦门,正面,2024-07-11 08:26:27
COMM_004304,服装,T恤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1739944574,USER_394182D4,18-25,男,无锡,正面,2025-02-19 13:56:14
COMM_008019,美妆,这款遮瑕膏太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1727347864,USER_C6868807,55+,男,昆明,正面,2024-09-26 18:51:04
COMM_003165,服装,短裤的版型设计有问题，穿着特别别扭，质量也不行，不推荐！,1709704497,USER_08839B0E,46-55,女,呼和浩特,负面,2024-03-06 13:54:57
COMM_008020,美妆,这款散粉太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1727009161,USER_756761B9,55+,男,上海,正面,2024-09-22 20:46:01
COMM_007123,食品,薯片的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1718619477,USER_A466606C,46-55,未知,宁波,正面,2024-06-17 18:17:57
COMM_008225,美妆,这款眼影盘太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1750276987,USER_234B57DE,26-35,女,长沙,正面,2025-06-19 04:03:07
COMM_008513,美妆,隔离霜的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1707364004,USER_E205669D,36-45,未知,无锡,正面,2024-02-08 11:46:44
COMM_007026,食品,这款酸奶味道一般，口感中规中矩，没有特别好吃也没有很难吃。,1752721634,USER_2D1495E7,18-25,未知,深圳,中性,2025-07-17 11:07:14
COMM_000457,电子产品,笔记本电脑的售后态度太差了，出了问题根本不解决，避雷这款产品！,1736318049,USER_C8CD3A24,36-45,女,贵阳,负面,2025-01-08 14:34:09
COMM_006015,食品,买了辣条尝了一下，优点是颜值高，缺点是包装简陋，整体还行。,1733469931,USER_54ED6815,26-35,女,南京,中性,2024-12-06 15:25:31
COMM_004447,服装,运动裤的款式还不错，但面料有点薄，整体性价比一般。,1736810034,USER_08CA6510,55+,未知,南昌,中性,2025-01-14 07:13:54
COMM_003501,服装,连衣裙的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1747532176,USER_E28E2BE0,55+,女,南宁,正面,2025-05-18 09:36:16
COMM_005079,食品,买了坚果礼盒尝了一下，优点是颜值高，缺点是售后差，整体还行。,1750113000,USER_B7629DAA,26-35,女,济南,中性,2025-06-17 06:30:00
COMM_004593,服装,T恤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1747747271,USER_D0B8D6A4,55+,男,沈阳,正面,2025-05-20 21:21:11
COMM_000167,电子产品,买的平板电脑用了90天，一点问题都没有，操作流畅，功能齐全，太满意了！,1740306527,USER_68C0F921,26-35,男,南京,正面,2025-02-23 18:28:47
COMM_007225,食品,方便面的包装还不错，但口感一般，味道处于平均水平。,1730518654,USER_1115B95F,55+,女,兰州,中性,2024-11-02 11:37:34
COMM_000542,电子产品,投影仪的使用体验一般，续航和性能都处于平均水平，符合这个价位。,1704889499,USER_A92EB144,18-25,未知,无锡,中性,2024-01-10 20:24:59
COMM_000132,电子产品,鼠标的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1713786478,USER_FD1BA04A,46-55,男,南京,中性,2024-04-22 19:47:58
COMM_009758,美妆,买的口红显色度极差，还容易脱妆，完全不值这个价，后悔了！,1707700152,USER_D82E6898,55+,女,西宁,负面,2024-02-12 09:09:12
COMM_002832,服装,卫衣的设计感十足，搭配什么都好看，质量也特别好，会回购！,1741509364,USER_6BA902AD,26-35,女,厦门,正面,2025-03-09 16:36:04
COMM_000035,电子产品,无线耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1708197798,USER_41BCA276,18-25,男,郑州,正面,2024-02-18 03:23:18
COMM_000949,电子产品,笔记本电脑的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1708269359,USER_98754A1B,46-55,女,昆明,中性,2024-02-18 23:15:59
COMM_008781,美妆,口红的质地还可以，但显色度一般，整体性价比中等。,1734481759,USER_45FA8F17,46-55,女,沈阳,中性,2024-12-18 08:29:19
COMM_006586,食品,牛奶的保质期快到了，而且口感很差，甜度过高，不建议购买！,1754795938,USER_4B7DBBE9,36-45,女,东莞,负面,2025-08-10 11:18:58
COMM_004268,服装,这款T恤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1737954810,USER_72219FD8,55+,未知,哈尔滨,正面,2025-01-27 13:13:30
COMM_002664,服装,牛仔裤的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1745258897,USER_8B9DE93A,26-35,未知,福州,正面,2025-04-22 02:08:17
COMM_000867,电子产品,对比了好几款最终选了这款充电宝，果然没选错，使用感超棒，售后也很贴心！,1714260378,USER_825AEE3E,18-25,男,银川,正面,2024-04-28 07:26:18
COMM_003680,服装,运动裤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1718719627,USER_D96C8217,18-25,男,济南,正面,2024-06-18 22:07:07
COMM_009167,美妆,睫毛膏的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1710386645,USER_B0ED3C2E,46-55,女,天津,正面,2024-03-14 11:24:05
COMM_003676,服装,买的连衣裙尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1752848586,USER_40A221FE,55+,未知,东莞,正面,2025-07-18 22:23:06
COMM_009859,美妆,眼影盘的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1727671015,USER_269486E3,18-25,未知,南昌,正面,2024-09-30 12:36:55
COMM_005081,食品,这款酸奶太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1732095905,USER_558B90B7,46-55,未知,温州,正面,2024-11-20 17:45:05
COMM_006909,食品,买的面包口感极佳，甜度适中，没有添加剂，吃着很放心！,1746532387,USER_4B85B384,36-45,未知,南宁,正面,2025-05-06 19:53:07
COMM_005289,食品,辣条的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1723343322,USER_9649CE5D,18-25,未知,温州,负面,2024-08-11 10:28:42
COMM_009190,美妆,散粉的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1729090093,USER_15F50C16,36-45,未知,广州,正面,2024-10-16 22:48:13
COMM_004216,服装,这款牛仔裤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1719691306,USER_46372938,55+,男,郑州,正面,2024-06-30 04:01:46
COMM_001472,电子产品,充电宝的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1750845520,USER_D05D82E2,36-45,未知,广州,正面,2025-06-25 17:58:40
COMM_006080,食品,薯片的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1715602809,USER_3F95CEAC,26-35,男,重庆,正面,2024-05-13 20:20:09
COMM_006267,食品,买的薯片口感极佳，甜度适中，没有添加剂，吃着很放心！,1743827873,USER_F5B22F73,26-35,未知,深圳,正面,2025-04-05 12:37:53
COMM_002715,服装,短裤的版型设计有问题，穿着特别别扭，质量也不行，不推荐！,1730695792,USER_353FD41D,55+,女,长沙,负面,2024-11-04 12:49:52
COMM_006142,食品,辣条的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1738131390,USER_B78ADBB9,26-35,未知,郑州,正面,2025-01-29 14:16:30
COMM_006038,食品,巧克力的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1704575657,USER_A1817F1B,46-55,男,东莞,正面,2024-01-07 05:14:17
COMM_001922,电子产品,这款笔记本电脑性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1706558556,USER_678EBE94,18-25,男,长春,正面,2024-01-30 04:02:36
COMM_004750,服装,T恤的面料特别硬，穿着很不舒服，还起球，后悔买了！,1706507625,USER_518279C3,55+,女,厦门,负面,2024-01-29 13:53:45
COMM_000082,电子产品,这款笔记本电脑整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1739282830,USER_916B594A,46-55,男,厦门,中性,2025-02-11 22:07:10
COMM_000062,电子产品,智能手机的售后态度太差了，出了问题根本不解决，避雷这款产品！,1715435719,USER_D94D9594,18-25,男,昆明,负面,2024-05-11 21:55:19
COMM_003728,服装,买了外套试穿了一下，优点是颜值高，缺点是售后差，整体还行。,1741792157,USER_13BD74C8,46-55,男,北京,中性,2025-03-12 23:09:17
COMM_008693,美妆,买了眉笔用了一下，优点是使用方便，缺点是续航短，整体尚可。,1739841751,USER_4165609C,55+,女,郑州,中性,2025-02-18 09:22:31
COMM_001798,电子产品,蓝牙耳机的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1720375669,USER_10CA81D1,46-55,男,大连,中性,2024-07-08 02:07:49
COMM_005399,食品,这款酸奶太难吃了！口感差，味道也不对，还有点变质，差评！,1721671997,USER_4F1D7CD5,46-55,女,苏州,负面,2024-07-23 02:13:17
COMM_008540,美妆,腮红的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1746764192,USER_9C0E5FA9,46-55,未知,西安,正面,2025-05-09 12:16:32
COMM_003512,服装,毛衣的颜色还挺好看的，但尺码稍微有点偏差，不影响穿着。,1744259156,USER_C142B74E,18-25,男,南昌,中性,2025-04-10 12:25:56
COMM_005877,食品,面包的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1744105736,USER_9CDCBE72,36-45,男,长沙,负面,2025-04-08 17:48:56
COMM_009622,美妆,散粉的成分很安全，敏感肌用着也没问题，效果超出预期！,1724925093,USER_4BCD760B,36-45,男,福州,正面,2024-08-29 17:51:33
COMM_007622,美妆,买的隔离霜显色度超高，持久不脱妆，性价比也很高，会无限回购！,1734070295,USER_5BA13B08,46-55,男,西宁,正面,2024-12-13 14:11:35
COMM_000962,电子产品,买的投影仪用了3天，一点问题都没有，操作流畅，功能齐全，太满意了！,1742516886,USER_8BEC4408,26-35,女,合肥,正面,2025-03-21 08:28:06
COMM_002891,服装,卫衣的版型设计有问题，穿着特别别扭，质量也不行，不推荐！,1716811782,USER_D5DFA7F7,26-35,未知,广州,负面,2024-05-27 20:09:42
COMM_000616,电子产品,买了智能手表用了一段时间，优点是包装精美，缺点是包装简陋，整体尚可。,1741101462,USER_8B609020,46-55,男,温州,中性,2025-03-04 23:17:42
COMM_009524,美妆,这款隔离霜太难用了！上妆卡粉严重，持妆时间超短，差评！,1718817424,USER_3F307E2D,55+,未知,昆明,负面,2024-06-20 01:17:04
COMM_005608,食品,这款面包太难吃了！口感差，味道也不对，还有点变质，差评！,1716976570,USER_E50167B2,55+,未知,呼和浩特,负面,2024-05-29 17:56:10
COMM_006883,食品,这款辣条味道一般，口感中规中矩，没有特别好吃也没有很难吃。,1713898392,USER_005B681E,26-35,男,东莞,中性,2024-04-24 02:53:12
COMM_002387,电子产品,这款智能手表整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1750625741,USER_0F21F6D4,55+,未知,拉萨,中性,2025-06-23 04:55:41
COMM_001474,电子产品,买了充电宝用了一段时间，优点是物流快，缺点是包装简陋，整体尚可。,1738122270,USER_DBD33FC6,55+,未知,西安,中性,2025-01-29 11:44:30
COMM_009051,美妆,睫毛膏的成分很安全，敏感肌用着也没问题，效果超出预期！,1733636405,USER_96A4ABD9,46-55,女,郑州,正面,2024-12-08 13:40:05
COMM_006132,食品,方便面的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1743960757,USER_8E7739AC,18-25,女,成都,正面,2025-04-07 01:32:37
COMM_003787,服装,毛衣的设计感十足，搭配什么都好看，质量也特别好，会回购！,1730579656,USER_A0075CAF,55+,未知,太原,正面,2024-11-03 04:34:16
COMM_008888,美妆,遮瑕膏的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1707536794,USER_0EDFAB4F,46-55,男,天津,正面,2024-02-10 11:46:34
COMM_001158,电子产品,这款充电宝性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1759932548,USER_45F2AC84,26-35,男,大连,正面,2025-10-08 22:09:08
COMM_003955,服装,买的短裤尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1719149137,USER_6FA93E32,55+,男,海口,正面,2024-06-23 21:25:37
COMM_001365,电子产品,买了智能手机用了一段时间，优点是价格实惠，缺点是续航短，整体尚可。,1707874751,USER_94DEBF9C,18-25,男,南京,中性,2024-02-14 09:39:11
COMM_000200,电子产品,这款投影仪性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1732605247,USER_E04B7E51,18-25,女,北京,正面,2024-11-26 15:14:07
COMM_008287,美妆,遮瑕膏的成分很安全，敏感肌用着也没问题，效果超出预期！,1738809979,USER_1CEB00D6,18-25,男,沈阳,正面,2025-02-06 10:46:19
COMM_000213,电子产品,这款充电宝整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1733206420,USER_1766650A,36-45,男,宁波,中性,2024-12-03 14:13:40
COMM_008757,美妆,隔离霜的成分很安全，敏感肌用着也没问题，效果超出预期！,1751348538,USER_6AA26DA1,18-25,男,海口,正面,2025-07-01 13:42:18
COMM_001697,电子产品,对比了好几款最终选了这款智能手机，果然没选错，使用感超棒，售后也很贴心！,1730114110,USER_46656DA9,36-45,未知,南宁,正面,2024-10-28 19:15:10
COMM_004788,服装,T恤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1760621480,USER_938C8EE7,46-55,未知,广州,正面,2025-10-16 21:31:20
COMM_005206,食品,这款面包太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1745305428,USER_5B6D4BB0,36-45,女,成都,正面,2025-04-22 15:03:48
COMM_009134,美妆,这款唇釉整体还行，上妆效果一般，持妆时间处于平均水平。,1759785492,USER_D7D83A50,46-55,女,成都,中性,2025-10-07 05:18:12
COMM_001869,电子产品,买的音箱用了3天，一点问题都没有，操作流畅，功能齐全，太满意了！,1754827711,USER_5BC1BFCE,18-25,女,武汉,正面,2025-08-10 20:08:31
COMM_000520,电子产品,音箱的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1708535847,USER_BA61840F,26-35,未知,厦门,中性,2024-02-22 01:17:27
COMM_003376,服装,买的卫衣尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1749959474,USER_746B2DD4,36-45,未知,成都,正面,2025-06-15 11:51:14
COMM_007218,食品,方便面的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1752330118,USER_DB73864C,55+,女,西宁,负面,2025-07-12 22:21:58
COMM_005665,食品,买的辣条口感极佳，甜度适中，没有添加剂，吃着很放心！,1748402469,USER_5066368A,26-35,未知,深圳,正面,2025-05-28 11:21:09
COMM_002332,电子产品,对比了好几款最终选了这款蓝牙耳机，果然没选错，使用感超棒，售后也很贴心！,1751014040,USER_7BC8BDBA,18-25,男,无锡,正面,2025-06-27 16:47:20
COMM_000948,电子产品,无线耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1758770083,USER_964C311D,18-25,男,杭州,正面,2025-09-25 11:14:43
COMM_002106,电子产品,这款投影仪整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1748113316,USER_A4D21A03,26-35,男,海口,中性,2025-05-25 03:01:56
COMM_005534,食品,坚果礼盒的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1717392761,USER_C06568E8,46-55,未知,福州,正面,2024-06-03 13:32:41
COMM_004420,服装,毛衣的面料特别硬，穿着很不舒服，还起球，后悔买了！,1744852686,USER_58B23156,18-25,女,广州,负面,2025-04-17 09:18:06
COMM_005236,食品,饼干的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1707309030,USER_AE926373,46-55,女,东莞,正面,2024-02-07 20:30:30
COMM_003608,服装,连衣裙的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1714793112,USER_C5BE40D8,55+,未知,乌鲁木齐,正面,2024-05-04 11:25:12
COMM_003221,服装,卫衣的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1704798232,USER_C2FB1ABB,18-25,男,大连,正面,2024-01-09 19:03:52
COMM_003131,服装,买的运动裤线头超多，做工粗糙，颜色和图片相差太大，完全不值！,1737652981,USER_7E3493E0,55+,女,重庆,负面,2025-01-24 01:23:01
COMM_005341,食品,买的面包口感极佳，甜度适中，没有添加剂，吃着很放心！,1753181803,USER_82243A62,36-45,女,南京,正面,2025-07-22 18:56:43
COMM_009649,美妆,腮红的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1743648302,USER_1E136133,26-35,女,呼和浩特,正面,2025-04-03 10:45:02
COMM_001185,电子产品,这款音箱性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1722206266,USER_85E7EA2B,18-25,女,合肥,正面,2024-07-29 06:37:46
COMM_005101,食品,牛奶的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1760767938,USER_38287CF7,18-25,女,宁波,正面,2025-10-18 14:12:18
COMM_000268,电子产品,这款智能手机性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1757564137,USER_41756340,55+,女,郑州,正面,2025-09-11 12:15:37
COMM_000785,电子产品,对比了好几款最终选了这款鼠标，果然没选错，使用感超棒，售后也很贴心！,1734552378,USER_840FC55B,36-45,未知,宁波,正面,2024-12-19 04:06:18
COMM_001802,电子产品,智能手机的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1730529146,USER_D6F4E0CF,55+,女,武汉,正面,2024-11-02 14:32:26
COMM_004245,服装,运动裤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1747894700,USER_DC2317DD,18-25,男,无锡,正面,2025-05-22 14:18:20
COMM_004735,服装,这款牛仔裤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1759186781,USER_D95B41A0,55+,男,福州,正面,2025-09-30 06:59:41
COMM_005684,食品,酸奶的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1745421365,USER_E1945C76,18-25,女,广州,正面,2025-04-23 23:16:05
COMM_007963,美妆,买的唇釉显色度超高，持久不脱妆，性价比也很高，会无限回购！,1728719710,USER_A632B77A,18-25,女,宁波,正面,2024-10-12 15:55:10
COMM_004712,服装,连衣裙的版型设计有问题，穿着特别别扭，质量也不行，不推荐！,1727928733,USER_9D5CDF75,26-35,女,天津,负面,2024-10-03 12:12:13
COMM_003472,服装,短裤的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1705585927,USER_373C2D29,26-35,男,大连,正面,2024-01-18 21:52:07
COMM_005908,食品,这款坚果礼盒太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1708911130,USER_1CC6E7C1,55+,男,沈阳,正面,2024-02-26 09:32:10
