event_name,event_date,person_a,person_b,interact_type,duration
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环059,环077,小组讨论,20
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环092,环086,小组讨论,22
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环034,环024,小组讨论,9
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环015,环051,小组讨论,27
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环008,环086,跨组请教,13
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环086,环059,跨组请教,16
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环067,环038,合作演示,17
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环062,环015,小组讨论,29
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环003,环100,跨组请教,21
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环008,环024,合作演示,15
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环062,环057,小组讨论,23
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环083,环097,小组讨论,24
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环071,环013,小组讨论,15
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环057,环008,小组讨论,24
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环051,环034,跨组请教,5
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环083,小组讨论,14
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环067,环044,小组讨论,15
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环007,环024,小组讨论,12
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环037,跨组请教,29
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环015,环043,小组讨论,15
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环068,环059,跨组请教,29
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环001,环038,跨组请教,20
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环051,环083,小组讨论,8
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环071,环011,跨组请教,9
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环071,环024,小组讨论,10
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环011,环015,跨组请教,20
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环028,环077,小组讨论,5
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环068,环032,跨组请教,11
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环051,环090,小组讨论,30
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环044,环097,小组讨论,28
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环011,环077,小组讨论,8
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环071,环024,小组讨论,6
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环024,环056,小组讨论,24
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环077,环001,小组讨论,19
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环097,环015,小组讨论,22
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环067,环086,小组讨论,15
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环032,环100,跨组请教,11
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环086,小组讨论,11
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环028,环056,小组讨论,26
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环037,环097,小组讨论,24
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环011,环044,小组讨论,28
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环054,环001,小组讨论,12
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环032,环059,小组讨论,25
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环015,小组讨论,17
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环001,环024,跨组请教,9
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环044,环054,跨组请教,28
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环051,环077,小组讨论,9
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环007,环059,小组讨论,26
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环062,合作演示,30
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环037,跨组请教,27
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环056,环071,合作演示,27
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环056,环097,小组讨论,5
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环059,环054,小组讨论,9
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环011,环038,小组讨论,24
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环067,环044,小组讨论,20
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环043,环090,小组讨论,10
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环068,环012,小组讨论,17
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环068,环051,跨组请教,170
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环054,环008,跨组请教,20
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环032,环043,跨组请教,12
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环037,环077,小组讨论,6
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环012,环097,跨组请教,30
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环090,环071,小组讨论,26
环境治理社学术沙龙第4期,2025-09-16 15:00:00.060337,环057,环044,跨组请教,22
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环049,环091,跨组请教,22
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环025,环051,小组讨论,12
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环023,环089,小组讨论,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环074,环070,小组讨论,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环047,环086,跨组请教,10
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环067,环044,跨组请教,14
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环050,环012,跨组请教,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环089,环020,小组讨论,7
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环033,环099,小组讨论,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环076,环032,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环012,环070,小组讨论,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环017,环070,跨组请教,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环085,环068,小组讨论,24
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环010,环091,跨组请教,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环032,环089,小组讨论,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环044,环019,跨组请教,6
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环012,环056,小组讨论,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环020,环058,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环048,环096,跨组请教,15
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环091,环051,小组讨论,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环027,环047,合作演示,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环051,环044,跨组请教,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环034,环033,合作演示,26
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环086,环023,小组讨论,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环068,合作演示,22
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环032,环015,合作演示,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环090,环030,小组讨论,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环068,环076,合作演示,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环065,环047,跨组请教,12
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环070,环044,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环030,环091,小组讨论,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环020,小组讨论,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环020,环014,小组讨论,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环035,环043,小组讨论,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环086,环074,小组讨论,22
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环081,环035,小组讨论,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环085,环094,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环096,环023,小组讨论,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环048,环076,小组讨论,15
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环054,环089,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环033,环094,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环076,环043,跨组请教,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环008,环010,跨组请教,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环002,环090,跨组请教,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环076,环038,跨组请教,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环091,环023,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环033,环012,跨组请教,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环002,环020,跨组请教,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环085,环010,小组讨论,22
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环065,环054,跨组请教,15
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环054,环014,小组讨论,26
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环032,小组讨论,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环015,环049,跨组请教,7
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环034,环002,小组讨论,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环054,环019,小组讨论,27
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环048,环074,跨组请教,12
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环010,小组讨论,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环067,环015,小组讨论,10
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环070,环091,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环010,环044,跨组请教,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环043,环068,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环051,环012,小组讨论,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环032,环023,合作演示,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环020,环033,跨组请教,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环008,环065,跨组请教,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环032,环085,合作演示,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环012,环050,合作演示,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环094,环065,小组讨论,12
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环033,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环065,环002,小组讨论,19
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环018,环048,小组讨论,26
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环017,环002,跨组请教,10
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环017,环033,小组讨论,6
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环035,环096,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环038,环056,小组讨论,17
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环049,环067,合作演示,7
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环056,环068,跨组请教,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环085,环067,小组讨论,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环090,环043,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环077,环035,小组讨论,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环096,环030,小组讨论,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环049,环090,合作演示,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环018,环067,跨组请教,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环027,环047,小组讨论,6
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环086,环054,小组讨论,126
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环074,环096,小组讨论,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环012,环035,小组讨论,7
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环056,环043,小组讨论,20
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环010,环070,跨组请教,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环074,环076,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环019,环035,小组讨论,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环050,环030,合作演示,12
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环025,环094,合作演示,10
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环018,环086,跨组请教,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环050,环086,跨组请教,14
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环058,环023,小组讨论,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环043,环034,跨组请教,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环038,环012,跨组请教,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环002,环096,小组讨论,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环091,环010,小组讨论,11
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环033,环012,小组讨论,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环038,环049,小组讨论,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环002,环012,跨组请教,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环058,环081,小组讨论,11
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环090,环086,跨组请教,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环034,环012,跨组请教,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环047,环043,跨组请教,9
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环086,环050,小组讨论,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环086,环051,小组讨论,14
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环044,环034,跨组请教,6
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环043,环051,小组讨论,21
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环023,环051,小组讨论,27
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环049,环050,小组讨论,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环030,环032,小组讨论,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环025,环047,小组讨论,5
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环010,环089,跨组请教,29
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环015,环096,跨组请教,10
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环051,环008,跨组请教,11
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环094,环068,小组讨论,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环056,环058,合作演示,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环074,环018,跨组请教,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环018,环002,合作演示,24
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环076,环099,跨组请教,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环030,环010,小组讨论,8
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环025,环058,跨组请教,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环032,环077,跨组请教,30
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环096,环091,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环048,环044,小组讨论,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环018,环002,小组讨论,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环008,环015,跨组请教,25
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环070,环076,小组讨论,24
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环017,环048,跨组请教,18
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环014,环089,跨组请教,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环027,环056,小组讨论,28
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环033,环034,小组讨论,14
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环056,环085,合作演示,16
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环002,环020,小组讨论,23
环境治理社学术沙龙第5期,2025-09-22 16:00:00.061368,环049,环077,小组讨论,20
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文060,文045,小组讨论,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文092,文081,小组讨论,27
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文007,文079,小组讨论,9
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文015,文099,小组讨论,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文081,文025,小组讨论,26
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文084,文012,小组讨论,11
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文002,文052,合作演示,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文011,文099,跨组请教,26
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文076,文095,合作演示,13
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文044,文073,合作演示,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文040,文012,跨组请教,25
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文026,跨组请教,9
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文051,文054,小组讨论,10
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文080,文084,小组讨论,10
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文080,文060,跨组请教,20
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文041,文010,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文007,文079,跨组请教,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文048,文007,跨组请教,13
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文011,文046,小组讨论,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文049,文033,小组讨论,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文064,文084,合作演示,22
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文012,文045,小组讨论,10
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文080,合作演示,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文034,文093,跨组请教,23
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文012,文040,跨组请教,27
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文015,文013,跨组请教,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文018,跨组请教,17
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文017,文064,跨组请教,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文034,文048,小组讨论,5
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文071,文039,跨组请教,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文052,文039,跨组请教,23
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文048,文051,小组讨论,20
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文046,文067,小组讨论,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文078,文050,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文087,文099,小组讨论,22
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文010,文012,小组讨论,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文067,文071,小组讨论,21
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文071,文080,跨组请教,21
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文024,文052,小组讨论,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文041,文080,合作演示,28
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文060,文053,小组讨论,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文002,文045,小组讨论,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文083,文026,小组讨论,30
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文029,文054,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文030,文045,小组讨论,23
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文044,文063,合作演示,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文099,文011,跨组请教,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文047,跨组请教,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文078,文047,小组讨论,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文013,文002,跨组请教,9
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文028,小组讨论,21
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文047,文076,跨组请教,30
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文052,文026,小组讨论,30
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文050,小组讨论,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文076,文030,跨组请教,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文051,文099,小组讨论,10
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文053,文078,小组讨论,17
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文095,文071,跨组请教,27
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文049,文067,跨组请教,14
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文012,文080,合作演示,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文071,文028,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文039,文018,小组讨论,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文030,文079,跨组请教,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文087,文054,合作演示,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文034,文050,小组讨论,23
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文010,文054,小组讨论,17
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文060,文034,跨组请教,9
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文093,小组讨论,17
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文018,文078,小组讨论,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文053,文049,小组讨论,5
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文046,文060,小组讨论,22
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文029,文031,合作演示,25
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文049,小组讨论,24
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文033,文024,小组讨论,28
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文064,文011,小组讨论,26
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文039,文050,小组讨论,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文046,跨组请教,24
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文058,文002,合作演示,19
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文080,文046,小组讨论,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文041,文051,小组讨论,19
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文074,文017,小组讨论,17
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文099,文075,小组讨论,23
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文045,文074,合作演示,5
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文010,文078,小组讨论,18
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文052,文050,小组讨论,11
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文073,文098,小组讨论,20
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文027,文075,跨组请教,19
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文007,文027,合作演示,13
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文081,文064,小组讨论,5
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文063,小组讨论,16
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文026,文031,小组讨论,5
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文015,文046,小组讨论,30
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文093,文012,小组讨论,10
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文033,文078,小组讨论,11
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文050,文095,合作演示,7
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文098,文083,跨组请教,28
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文079,文075,小组讨论,20
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文078,文079,跨组请教,25
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文056,文081,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文034,文025,跨组请教,13
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文099,文045,跨组请教,6
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文017,文054,跨组请教,24
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文079,文031,小组讨论,11
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文081,文064,跨组请教,28
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文026,文002,跨组请教,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文048,文018,小组讨论,25
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文079,文041,小组讨论,15
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文045,文002,小组讨论,8
文化传播社学术沙龙第1期,2025-10-21 16:00:00.062519,文054,文058,小组讨论,18
